open_ports_count,has_control_port,has_telemetry_port,has_video_port,has_mavlink,has_unknown_protocol,wifi_security_level,ping_loss,avg_latency_ms,diag_success,label
3,1,1,1,0,1,2,2.5,53.8,1,Suspicious
2,0,1,1,1,0,2,3.0,60.7,1,Suspicious
2,1,1,0,0,0,2,6.3,77.4,1,Normal
2,0,1,1,1,0,2,5.5,50.2,1,Suspicious
4,1,1,0,1,0,2,5.7,74.8,1,Suspicious
1,0,0,1,1,1,1,6.4,72.3,1,Suspicious
3,1,1,0,1,0,0,3.0,73.9,1,Attack
3,0,1,1,0,0,2,0.6,46.6,1,Normal
2,0,1,1,0,1,2,7.5,23.5,1,Normal
0,0,0,0,0,0,2,6.1,35.3,1,Normal
3,0,1,1,1,0,2,1.1,39.8,1,Suspicious
1,1,0,0,0,0,1,6.3,53.2,1,Suspicious
3,0,1,1,1,0,2,0.2,21.3,1,Suspicious
4,1,1,0,1,0,1,5.6,48.6,1,Attack
3,1,1,1,1,0,2,6.6,68.8,1,Suspicious
1,0,1,0,0,0,2,7.3,68.7,1,Normal
1,1,0,0,1,0,2,3.9,78.6,1,Suspicious
1,0,0,1,1,1,2,5.9,49.2,1,Suspicious
2,1,0,1,0,0,2,71.9,617.0,0,Attack
5,1,1,1,0,0,2,2.0,73.7,1,Suspicious
2,0,1,1,0,0,1,3.7,20.9,1,Suspicious
2,1,0,0,1,0,2,11.5,127.4,1,Suspicious
3,1,0,1,0,0,2,4.3,78.8,1,Normal
2,0,1,1,0,0,1,1.2,50.5,1,Suspicious
2,1,1,0,0,0,0,5.8,25.6,1,Suspicious
4,1,1,0,0,0,2,12.0,102.8,1,Suspicious
0,0,0,0,1,0,1,0.6,35.4,1,Suspicious
1,0,0,1,0,0,2,7.0,41.3,1,Normal
2,1,0,1,1,1,1,3.6,47.2,1,Attack
3,1,0,1,0,0,1,4.0,68.4,1,Suspicious
1,0,1,0,1,1,2,6.7,58.2,1,Suspicious
3,1,1,0,0,1,2,5.7,48.8,1,Suspicious
3,0,1,1,0,0,1,3.2,73.8,1,Suspicious
3,1,1,0,1,0,2,5.2,43.9,1,Suspicious
1,0,1,0,0,1,2,4.9,67.8,1,Normal
3,1,1,0,0,0,1,3.8,50.1,1,Suspicious
5,1,1,1,0,0,2,61.8,443.6,0,Attack
3,1,1,0,1,0,1,0.8,59.0,1,Attack
1,0,1,0,0,1,2,5.9,58.9,1,Normal
3,1,1,1,0,1,0,3.5,62.0,1,Attack
0,0,0,0,1,0,1,2.2,35.4,1,Suspicious
1,0,0,1,0,0,2,7.1,29.7,1,Normal
2,1,1,0,0,0,2,0.1,54.9,1,Normal
2,1,1,0,0,0,2,2.4,73.4,1,Normal
1,1,0,0,0,0,1,2.2,56.3,1,Suspicious
0,0,0,0,0,1,2,28.3,92.0,1,Normal
2,0,1,1,0,1,2,20.9,159.5,1,Suspicious
2,0,1,1,1,1,1,2.1,74.4,1,Suspicious
1,0,1,0,1,0,0,2.8,50.1,1,Suspicious
1,1,0,0,1,0,2,25.0,109.7,1,Suspicious
1,0,1,0,1,0,2,37.4,619.8,0,Suspicious
2,0,1,1,0,0,2,17.5,96.0,1,Normal
3,1,1,1,1,0,2,5.6,72.7,1,Suspicious
2,0,1,1,0,1,1,1.4,26.4,1,Suspicious
1,1,0,0,0,1,0,19.0,165.1,1,Attack
1,0,1,0,1,0,2,2.7,71.2,1,Normal
3,1,1,0,1,0,1,9.0,105.3,1,Attack
2,0,1,1,0,0,2,4.1,52.0,1,Normal
3,0,1,1,1,0,1,7.6,21.3,1,Suspicious
1,0,0,1,1,0,2,1.1,70.4,1,Normal
0,0,0,0,1,1,1,5.6,20.4,1,Suspicious
5,1,1,1,1,0,1,12.6,189.5,1,Attack
0,0,0,0,0,0,2,1.8,31.4,1,Normal
1,0,1,0,0,0,2,4.1,61.8,1,Normal
3,1,1,0,0,0,0,7.5,50.2,1,Suspicious
2,1,1,0,1,0,1,2.4,28.9,1,Attack
1,1,0,0,1,1,2,6.3,68.5,1,Suspicious
2,1,1,0,0,0,1,5.8,29.0,1,Suspicious
3,1,1,0,0,0,1,7.4,77.8,1,Suspicious
3,0,1,1,0,1,2,0.8,67.3,1,Normal
2,0,1,1,0,0,2,16.7,110.3,1,Normal
1,0,0,1,0,1,2,4.3,38.5,1,Normal
2,1,1,0,0,0,1,4.7,51.7,1,Suspicious
2,1,1,0,1,0,2,27.7,141.2,1,Suspicious
4,1,1,0,0,1,1,16.4,112.0,1,Attack
1,0,1,0,0,0,2,2.4,35.9,1,Normal
2,0,1,1,1,0,1,2.0,49.7,1,Suspicious
2,1,1,0,0,0,2,2.4,24.5,1,Normal
2,0,1,0,0,1,0,6.5,37.9,1,Suspicious
1,0,1,0,0,0,2,56.5,207.0,0,Suspicious
4,1,1,1,0,0,1,5.2,70.8,1,Suspicious
1,1,0,0,1,0,2,4.7,26.8,1,Suspicious
1,0,0,1,1,0,0,3.9,31.3,1,Suspicious
3,1,1,1,0,0,2,4.6,71.4,1,Suspicious
3,0,1,1,0,0,2,8.3,199.7,1,Normal
1,0,1,0,0,1,2,5.0,47.0,1,Normal
2,1,1,0,0,0,2,1.0,61.6,1,Normal
1,0,0,1,0,1,0,2.7,42.5,1,Suspicious
3,1,1,1,0,1,2,3.6,23.4,1,Suspicious
5,1,1,0,0,1,2,3.6,59.3,1,Suspicious
3,1,1,1,0,0,2,7.9,59.1,1,Suspicious
2,0,1,1,1,0,1,2.3,77.1,1,Suspicious
3,1,1,1,0,0,2,5.9,33.6,1,Suspicious
2,1,0,0,0,0,2,8.0,76.3,1,Normal
5,1,1,1,0,0,2,2.2,40.3,1,Suspicious
1,1,0,0,1,0,0,8.8,156.7,1,Attack
3,1,1,0,0,1,2,5.1,45.6,1,Suspicious
3,1,1,1,0,0,1,32.8,785.3,0,Attack
3,1,1,1,0,1,2,3.5,25.5,1,Suspicious
3,1,1,1,1,0,2,1.5,62.6,1,Suspicious
1,1,0,0,0,0,2,2.7,64.0,1,Normal
0,0,0,0,1,1,2,4.3,61.1,1,Normal
4,1,1,1,1,0,2,3.7,59.1,1,Suspicious
0,0,0,0,0,0,2,5.3,57.9,1,Normal
1,0,0,1,0,1,2,2.2,28.1,1,Normal
1,1,0,0,0,0,1,3.1,31.9,1,Suspicious
2,1,1,0,0,1,2,14.3,184.8,1,Suspicious
2,1,0,0,1,0,1,7.6,77.7,1,Suspicious
3,1,1,0,0,0,2,6.4,21.6,1,Normal
1,1,0,0,1,0,2,2.5,23.6,1,Suspicious
2,0,1,1,0,0,2,25.5,111.2,1,Normal
1,1,0,0,0,0,0,46.9,569.9,0,Attack
2,0,1,1,1,0,0,7.0,49.8,1,Suspicious
1,0,0,1,1,0,1,4.3,51.5,1,Suspicious
1,0,1,0,1,0,1,3.3,73.5,1,Suspicious
3,1,1,1,1,0,2,26.0,137.3,1,Suspicious
1,0,0,1,1,0,2,0.0,26.9,1,Normal
1,1,0,0,0,0,1,0.4,72.0,1,Suspicious
4,1,1,1,0,0,2,2.1,48.5,1,Suspicious
2,1,0,1,1,0,1,11.2,159.0,1,Attack
2,1,0,1,0,1,0,2.7,68.4,1,Attack
2,0,1,1,1,0,0,2.0,65.6,1,Suspicious
3,0,1,1,0,0,0,3.9,58.6,1,Suspicious
2,1,0,0,0,0,2,9.6,100.9,1,Normal
4,1,1,1,0,0,2,5.2,63.8,1,Suspicious
2,0,1,1,0,1,1,1.7,79.8,1,Suspicious
1,0,1,0,0,1,0,1.0,20.7,1,Suspicious
2,1,0,1,0,0,2,4.2,37.9,1,Normal
1,1,0,0,1,0,1,3.4,56.4,1,Suspicious
3,0,1,1,1,1,2,0.3,40.3,1,Suspicious
3,1,1,1,0,1,1,5.7,45.8,1,Attack
1,0,1,0,0,0,1,1.0,39.3,1,Normal
1,0,0,1,0,1,2,7.7,36.6,1,Normal
1,0,1,0,0,1,2,3.5,63.4,1,Normal
5,1,1,0,1,1,2,55.6,211.3,0,Attack
1,0,1,0,1,0,0,1.5,77.2,1,Suspicious
2,0,1,1,0,1,2,5.8,38.5,1,Normal
3,0,1,0,1,1,2,6.6,67.3,1,Suspicious
2,1,1,0,1,0,0,6.7,27.4,1,Attack
1,0,1,0,0,0,1,0.7,63.2,1,Normal
1,0,1,0,0,0,2,4.0,71.9,1,Normal
2,0,1,1,0,0,1,1.2,56.0,1,Suspicious
3,1,1,1,0,1,2,0.1,30.2,1,Suspicious
2,1,1,0,1,0,2,2.5,38.0,1,Suspicious
1,0,0,1,0,1,2,6.8,24.0,1,Normal
2,1,0,1,0,0,0,7.8,39.1,1,Suspicious
1,1,0,0,1,1,1,69.0,239.0,0,Attack
3,1,1,0,1,0,2,14.9,180.0,1,Suspicious
2,0,1,0,0,1,2,1.8,62.3,1,Normal
3,1,1,0,0,0,2,26.4,114.7,1,Suspicious
1,1,0,0,1,0,1,39.6,731.9,0,Attack
1,0,1,0,0,0,2,7.4,45.6,1,Normal
1,0,1,0,1,1,1,2.8,49.6,1,Suspicious
2,0,1,1,1,0,2,6.0,75.1,1,Suspicious
3,1,1,1,0,0,2,5.4,47.1,1,Suspicious
1,0,1,0,0,0,2,66.0,272.6,0,Suspicious
1,1,0,0,1,0,2,27.7,161.5,1,Suspicious
4,1,1,1,0,0,0,64.5,271.0,0,Attack
3,1,1,0,1,1,1,0.3,44.9,1,Attack
4,1,1,1,0,1,2,2.9,30.0,1,Suspicious
2,0,1,1,0,0,1,4.0,26.6,1,Suspicious
2,0,1,1,1,0,2,6.4,55.9,1,Suspicious
1,0,1,0,0,0,2,8.0,46.4,1,Normal
1,0,1,0,0,0,0,11.3,102.4,1,Suspicious
4,1,1,0,1,0,1,1.0,52.1,1,Attack
3,1,1,1,0,0,2,7.0,68.4,1,Suspicious
1,1,0,0,0,1,2,2.0,47.0,1,Normal
3,1,1,0,0,1,2,18.7,128.5,1,Suspicious
4,1,1,1,1,0,2,0.7,73.9,1,Suspicious
2,1,1,0,1,0,1,43.3,762.9,0,Attack
2,1,1,0,1,1,2,1.3,72.6,1,Suspicious
5,1,1,1,0,0,0,28.3,132.9,1,Attack
4,1,1,0,0,0,1,2.3,29.4,1,Suspicious
3,1,1,0,1,0,0,6.8,64.9,1,Attack
1,0,0,1,0,0,2,20.1,118.6,1,Normal
2,0,1,1,1,0,0,6.5,52.7,1,Suspicious
4,1,1,0,1,1,0,7.3,79.3,1,Attack
2,0,1,1,0,0,2,52.6,404.1,0,Suspicious
4,1,1,0,1,1,0,2.5,61.1,1,Attack
1,1,0,0,1,0,2,3.3,23.6,1,Suspicious
1,1,0,0,1,0,2,1.6,58.1,1,Suspicious
2,1,0,0,0,0,0,3.2,24.8,1,Suspicious
2,1,0,0,1,0,2,0.2,73.3,1,Suspicious
1,1,0,0,0,0,2,1.1,70.0,1,Normal
4,0,1,1,0,0,2,19.4,130.5,1,Normal
1,0,0,1,1,0,2,4.6,56.2,1,Normal
1,0,1,0,1,0,1,1.0,71.6,1,Suspicious
4,1,1,1,0,0,0,2.2,41.5,1,Attack
3,0,1,0,0,0,2,6.8,29.8,1,Normal
2,1,0,0,0,0,0,3.2,37.1,1,Suspicious
4,1,1,0,0,1,1,5.0,33.3,1,Suspicious
0,0,0,0,1,1,2,4.3,73.7,1,Normal
4,1,1,0,1,0,1,24.2,155.4,1,Attack
4,1,1,1,0,0,2,55.2,608.5,0,Attack
1,0,1,0,0,0,2,7.7,21.3,1,Normal
4,1,1,0,0,1,2,33.4,657.1,0,Attack
4,1,1,0,1,0,2,8.2,195.7,1,Suspicious
3,1,1,1,0,1,0,1.1,20.1,1,Attack
4,1,1,1,1,0,2,6.8,56.3,1,Suspicious
2,0,1,0,1,0,0,15.0,117.0,1,Suspicious
3,1,1,1,0,1,0,4.1,25.2,1,Attack
3,1,1,0,0,0,1,4.3,55.5,1,Suspicious
1,1,0,0,1,0,2,7.8,76.9,1,Suspicious
2,1,0,1,0,0,1,20.8,113.1,1,Suspicious
2,0,1,1,0,0,2,6.1,40.8,1,Normal
1,1,0,0,0,0,1,2.5,42.5,1,Suspicious
4,0,1,1,0,0,2,17.2,144.6,1,Normal
3,1,1,1,0,1,2,4.8,53.7,1,Suspicious
0,0,0,0,0,1,2,1.6,39.9,1,Normal
4,1,1,0,1,0,2,3.8,64.8,1,Suspicious
3,1,1,1,0,1,1,1.1,49.9,1,Attack
1,0,0,1,1,0,2,6.2,30.9,1,Normal
4,1,1,1,0,0,2,4.2,55.1,1,Suspicious
2,1,1,0,0,0,0,2.7,45.2,1,Suspicious
1,0,1,0,0,1,0,1.3,49.2,1,Suspicious
5,1,1,1,0,1,2,1.4,50.5,1,Suspicious
3,1,1,0,1,0,2,2.8,71.1,1,Suspicious
2,1,1,0,1,0,2,4.5,48.2,1,Suspicious
2,1,0,0,1,0,2,7.1,56.1,1,Suspicious
4,1,1,0,0,0,2,5.7,46.2,1,Normal
2,1,0,1,1,1,1,2.7,50.7,1,Attack
2,0,1,1,0,1,1,4.8,66.7,1,Suspicious
2,0,1,1,0,0,2,6.1,28.8,1,Normal
5,1,1,1,0,0,0,2.3,30.3,1,Attack
2,1,1,0,0,0,2,4.6,46.2,1,Normal
2,0,1,1,1,0,2,1.3,41.9,1,Suspicious
2,0,1,0,0,1,1,1.2,42.5,1,Normal
4,1,1,0,1,1,2,2.2,50.0,1,Suspicious
4,1,1,1,0,0,2,0.8,31.4,1,Suspicious
3,1,1,1,0,0,2,1.1,34.4,1,Suspicious
2,0,1,0,0,0,1,6.8,65.0,1,Normal
3,1,1,0,1,0,2,6.9,37.7,1,Suspicious
3,1,1,0,0,1,2,19.0,136.6,1,Suspicious
2,0,1,0,0,1,1,2.6,38.2,1,Normal
2,0,1,1,0,1,0,7.9,44.3,1,Suspicious
2,1,1,0,0,0,1,7.7,65.7,1,Suspicious
1,1,0,0,1,1,2,7.3,77.1,1,Suspicious
2,0,1,1,0,0,1,1.9,53.3,1,Suspicious
0,0,0,0,0,0,2,6.2,20.3,1,Normal
2,0,1,1,0,0,2,2.8,72.4,1,Normal
3,1,1,1,0,0,2,4.0,21.4,1,Suspicious
5,1,1,1,1,0,2,40.3,588.9,0,Attack
2,0,1,0,0,1,1,6.5,40.0,1,Normal
1,1,0,0,0,0,1,74.7,733.9,0,Attack
1,0,1,0,0,0,2,1.6,39.8,1,Normal
1,0,1,0,0,0,2,6.7,59.9,1,Normal
3,1,1,1,0,0,2,5.2,48.9,1,Suspicious
3,1,1,1,0,0,1,60.5,266.7,0,Attack
3,1,1,0,1,1,2,7.0,29.9,1,Suspicious
1,0,1,0,0,0,2,1.1,20.5,1,Normal
3,1,1,1,0,0,2,0.3,78.7,1,Suspicious
2,1,1,0,1,0,0,3.5,36.3,1,Attack
1,1,0,0,0,0,2,2.2,56.9,1,Normal
3,0,1,1,0,0,1,6.7,67.5,1,Suspicious
0,0,0,0,1,0,0,7.3,33.1,1,Suspicious
2,1,0,1,1,0,1,5.1,61.5,1,Attack
3,0,1,1,0,0,1,7.4,40.7,1,Suspicious
2,1,1,0,1,0,2,4.9,66.1,1,Suspicious
3,1,1,1,0,1,0,3.4,45.9,1,Attack
0,0,0,0,0,0,2,71.6,469.4,0,Suspicious
2,1,1,0,1,0,1,7.7,75.5,1,Attack
0,0,0,0,0,1,2,3.2,24.8,1,Normal
3,1,1,0,0,0,0,3.6,56.0,1,Suspicious
1,1,0,0,0,0,2,0.3,77.4,1,Normal
2,1,0,0,1,0,1,6.5,24.7,1,Suspicious
2,1,1,0,0,0,2,3.5,25.8,1,Normal
2,1,0,0,1,0,0,7.0,70.5,1,Attack
4,1,1,1,1,0,0,6.9,77.2,1,Attack
1,0,0,1,0,0,2,5.5,37.6,1,Normal
3,1,1,0,0,0,2,1.4,75.5,1,Normal
0,0,0,0,0,0,2,1.7,22.4,1,Normal
1,1,0,0,1,1,2,1.4,26.6,1,Suspicious
2,0,1,0,0,0,2,2.2,73.4,1,Normal
2,1,0,0,1,1,2,0.6,46.4,1,Suspicious
3,1,1,0,1,1,1,6.4,60.8,1,Attack
2,1,1,0,0,0,2,5.1,36.1,1,Normal
0,0,0,0,0,0,2,2.5,55.5,1,Normal
0,0,0,0,1,0,1,2.2,32.9,1,Suspicious
2,1,0,1,1,0,2,3.4,40.3,1,Suspicious
2,1,1,0,1,1,2,6.2,52.1,1,Suspicious
2,1,1,0,1,0,2,4.9,34.7,1,Suspicious
4,1,1,1,1,0,0,7.8,36.4,1,Attack
6,1,1,1,1,1,2,4.5,64.0,1,Suspicious
2,1,0,0,1,0,0,1.9,47.9,1,Attack
2,1,1,0,0,0,1,2.8,40.6,1,Suspicious
3,1,1,1,1,0,1,4.1,48.2,1,Attack
2,1,1,0,0,1,1,4.3,73.4,1,Suspicious
2,1,0,1,0,0,1,26.5,129.3,1,Suspicious
1,1,0,0,1,1,2,3.3,33.8,1,Suspicious
3,1,1,0,1,1,1,4.7,36.1,1,Attack
2,1,0,0,1,0,1,4.8,35.0,1,Suspicious
2,1,1,0,0,1,2,4.3,47.1,1,Suspicious
2,0,1,0,1,0,1,1.1,75.1,1,Suspicious
2,1,0,0,1,0,2,7.5,32.1,1,Suspicious
4,0,1,1,0,0,0,7.5,35.7,1,Suspicious
2,1,0,0,0,0,1,3.5,43.0,1,Suspicious
4,1,1,0,0,0,2,1.2,43.9,1,Normal
2,0,1,0,0,0,0,4.2,38.2,1,Suspicious
4,0,1,1,0,1,2,1.7,45.4,1,Normal
3,1,1,1,1,0,1,1.9,25.4,1,Attack
2,1,0,1,1,0,0,2.2,58.6,1,Attack
0,0,0,0,0,0,2,1.5,42.1,1,Normal
2,1,0,0,0,0,2,50.2,703.6,0,Suspicious
2,0,1,1,0,0,1,4.3,30.2,1,Suspicious
4,1,1,1,1,0,1,7.2,36.5,1,Attack
2,0,1,1,1,1,2,6.3,36.4,1,Suspicious
2,1,1,0,0,0,1,6.7,41.2,1,Suspicious
1,1,0,0,0,0,2,2.0,45.8,1,Normal
4,1,0,1,0,1,1,19.0,140.8,1,Attack
3,1,1,0,0,0,2,0.7,32.0,1,Normal
1,0,1,0,0,1,0,4.0,75.5,1,Suspicious
2,0,1,0,0,0,2,4.9,50.9,1,Normal
4,1,1,0,0,0,2,3.8,50.0,1,Normal
4,1,1,1,1,0,2,7.6,60.6,1,Suspicious
1,1,0,0,0,0,0,1.7,79.7,1,Suspicious
1,0,0,1,0,0,1,5.3,31.6,1,Normal
3,1,1,0,0,0,2,4.9,73.9,1,Normal
0,0,0,0,0,0,2,6.0,62.2,1,Normal
1,1,0,0,0,1,2,14.0,110.2,1,Suspicious
4,1,1,0,1,0,2,4.7,51.0,1,Suspicious
3,1,1,1,0,1,2,7.3,56.8,1,Suspicious
3,0,1,1,0,0,2,1.5,78.3,1,Normal
4,1,1,1,1,1,1,18.7,101.4,1,Attack
0,0,0,0,1,0,2,2.3,23.6,1,Normal
3,1,1,1,1,0,2,2.6,32.5,1,Suspicious
2,1,1,0,1,0,2,7.6,39.2,1,Suspicious
1,0,1,0,0,0,1,1.9,35.4,1,Normal
2,1,1,0,1,1,2,3.0,61.5,1,Suspicious
0,0,0,0,0,1,2,7.4,24.4,1,Normal
3,1,1,1,0,0,2,7.8,60.7,1,Suspicious
5,1,1,1,1,0,2,6.1,49.3,1,Suspicious
3,1,1,1,0,1,2,2.9,23.4,1,Suspicious
2,1,1,0,0,0,2,3.3,37.3,1,Normal
4,1,1,1,1,1,2,1.0,74.3,1,Suspicious
0,0,0,0,0,0,2,2.7,74.4,1,Normal
3,1,1,0,0,1,2,67.3,504.0,0,Attack
2,1,1,0,0,0,2,2.2,26.3,1,Normal
4,1,1,1,0,0,2,4.9,41.2,1,Suspicious
3,1,1,0,1,0,2,0.9,53.6,1,Suspicious
3,1,1,0,1,0,0,4.4,49.1,1,Attack
3,1,1,0,0,0,2,32.6,749.9,0,Attack
4,0,1,1,0,0,2,61.0,676.9,0,Suspicious
2,0,1,1,0,0,0,1.3,22.2,1,Suspicious
2,1,1,0,1,0,2,7.3,52.1,1,Suspicious
2,1,0,1,1,0,1,7.8,66.4,1,Attack
6,1,1,1,0,0,1,2.0,69.0,1,Suspicious
2,0,1,1,0,0,2,6.4,61.1,1,Normal
1,1,0,0,0,0,0,6.6,32.3,1,Suspicious
3,1,0,1,0,0,2,5.7,76.0,1,Normal
4,1,1,1,1,0,1,20.4,88.4,1,Attack
2,1,1,0,1,1,2,7.9,30.6,1,Suspicious
4,1,1,1,0,0,2,2.6,40.4,1,Suspicious
3,1,1,0,1,0,1,5.4,38.9,1,Attack
3,1,1,0,0,0,2,7.9,46.6,1,Normal
1,0,1,0,0,0,2,7.3,56.2,1,Normal
3,1,1,0,0,1,1,1.3,72.6,1,Suspicious
1,0,1,0,0,0,2,8.0,57.9,1,Normal
3,1,1,1,1,0,1,0.0,27.3,1,Attack
2,1,1,0,0,0,1,16.7,178.7,1,Attack
1,0,1,0,0,0,1,43.2,321.5,0,Suspicious
3,1,1,1,1,0,0,4.6,44.2,1,Attack
2,0,1,1,1,1,1,23.2,143.0,1,Attack
3,1,1,0,1,0,0,40.2,429.7,0,Attack
1,0,0,1,0,0,0,0.3,57.7,1,Suspicious
1,0,1,0,0,1,2,1.9,24.2,1,Normal
3,1,1,0,0,1,0,3.0,75.9,1,Attack
2,0,1,0,0,1,2,13.5,187.1,1,Suspicious
1,0,1,0,0,1,1,7.2,51.4,1,Normal
3,1,1,0,1,0,0,3.2,49.6,1,Attack
3,1,0,1,0,1,2,3.6,30.0,1,Suspicious
1,0,1,0,1,0,2,6.9,52.7,1,Normal
0,0,0,0,0,0,2,7.7,57.6,1,Normal
3,1,1,1,1,0,0,30.2,699.5,0,Attack
1,0,1,0,0,0,2,31.0,468.4,1,Suspicious
1,1,0,0,1,1,2,5.3,68.9,1,Suspicious
2,0,1,1,0,1,2,0.3,51.8,1,Normal
1,0,0,1,0,0,0,6.3,32.4,1,Suspicious
0,0,0,0,1,0,2,6.5,24.0,1,Normal
2,0,1,1,1,0,2,1.5,52.7,1,Suspicious
1,0,0,1,0,0,2,21.8,107.9,1,Normal
2,1,0,0,0,0,1,14.6,166.5,1,Suspicious
2,1,0,1,1,0,2,0.7,35.2,1,Suspicious
4,1,0,1,1,1,2,10.0,195.6,1,Attack
5,1,1,1,0,0,2,6.3,24.5,1,Suspicious
3,0,1,1,1,0,2,27.6,158.0,1,Suspicious
2,1,1,0,0,0,1,0.3,27.2,1,Suspicious
2,1,0,1,0,0,2,1.5,59.9,1,Normal
2,1,1,0,1,0,2,1.5,52.3,1,Suspicious
2,1,0,0,0,0,2,6.0,41.4,1,Normal
5,1,1,0,0,0,2,4.5,27.5,1,Normal
2,0,1,0,0,0,2,47.5,602.1,0,Suspicious
2,1,1,0,1,0,1,7.3,47.0,1,Attack
2,0,1,1,0,0,2,64.5,511.5,0,Suspicious
2,0,1,1,1,0,2,1.5,64.4,1,Suspicious
1,1,0,0,1,0,2,4.7,58.7,1,Suspicious
2,1,1,0,0,0,2,6.6,64.0,1,Normal
1,1,0,0,0,0,0,2.7,23.7,1,Suspicious
2,1,1,0,1,0,2,32.4,753.1,0,Attack
3,0,1,1,0,0,1,11.6,119.5,1,Suspicious
4,1,1,1,0,1,1,20.8,119.7,1,Attack
1,0,1,0,1,0,2,0.2,46.9,1,Normal
2,1,0,1,0,1,2,0.9,69.4,1,Suspicious
1,0,0,1,0,0,0,22.6,121.2,1,Suspicious
4,0,1,1,1,0,0,5.6,65.9,1,Suspicious
2,0,1,0,0,0,2,4.1,76.1,1,Normal
3,1,1,0,0,0,0,6.7,36.8,1,Suspicious
4,1,1,1,0,1,2,72.2,392.0,0,Attack
1,0,0,1,0,0,1,19.4,126.8,1,Suspicious
2,1,1,0,0,0,0,1.2,26.5,1,Suspicious
0,0,0,0,1,0,1,0.3,46.4,1,Suspicious
2,1,1,0,0,0,2,0.7,32.9,1,Normal
1,1,0,0,0,0,2,7.1,72.8,1,Normal
1,1,0,0,1,0,2,7.9,23.4,1,Suspicious
4,1,1,1,0,0,2,41.4,569.2,0,Attack
2,1,0,1,0,0,0,7.5,55.5,1,Suspicious
3,1,1,0,0,0,1,4.7,29.6,1,Suspicious
1,1,0,0,0,1,2,6.3,23.7,1,Normal
4,1,0,1,1,0,0,51.3,464.9,0,Attack
3,1,1,0,1,0,1,13.9,107.1,1,Attack
3,1,0,1,1,0,2,1.6,35.2,1,Suspicious
5,1,1,1,0,0,2,67.7,471.1,0,Attack
1,1,0,0,0,0,0,2.4,45.5,1,Suspicious
3,0,1,1,0,1,1,57.1,289.4,0,Attack
2,0,1,1,0,0,2,9.2,193.7,1,Normal
4,1,1,0,0,1,2,1.5,52.5,1,Suspicious
1,1,0,0,0,0,2,3.6,76.1,1,Normal
5,1,1,1,1,0,1,7.9,62.6,1,Attack
2,0,1,1,0,0,1,7.3,57.2,1,Suspicious
4,1,1,1,0,0,2,4.5,22.9,1,Suspicious
1,0,1,0,0,0,2,65.6,596.7,0,Suspicious
4,1,1,1,1,1,2,4.4,33.3,1,Suspicious
2,0,1,1,0,0,2,3.8,79.1,1,Normal
1,0,0,1,0,0,2,9.5,161.7,1,Normal
0,0,0,0,0,0,1,3.5,56.9,1,Normal
0,0,0,0,0,1,1,3.2,71.5,1,Normal
4,1,1,1,1,0,1,2.3,47.2,1,Attack
0,0,0,0,1,1,1,5.1,73.8,1,Suspicious
2,1,0,1,1,1,2,3.7,41.5,1,Suspicious
2,1,1,0,0,0,2,2.0,49.5,1,Normal
0,0,0,0,1,0,2,5.0,31.6,1,Normal
5,1,1,1,1,0,2,3.8,53.3,1,Suspicious
3,1,1,0,1,0,2,7.9,73.6,1,Suspicious
3,1,0,1,0,0,2,20.6,156.7,1,Suspicious
3,1,1,1,0,0,1,17.3,153.6,1,Attack
1,0,0,1,0,0,1,4.8,47.9,1,Normal
3,1,1,1,0,0,2,6.9,72.1,1,Suspicious
3,0,1,0,0,1,0,2.0,72.9,1,Suspicious
3,1,1,0,0,0,0,3.4,32.0,1,Suspicious
5,1,1,1,0,0,2,2.4,23.8,1,Suspicious
4,1,1,1,0,0,2,3.0,21.0,1,Suspicious
3,1,1,1,0,0,2,1.6,75.0,1,Suspicious
5,1,1,0,1,0,0,7.4,63.0,1,Attack
3,0,1,1,1,0,0,2.3,34.1,1,Suspicious
2,1,1,0,1,1,2,57.7,516.6,0,Attack
3,1,1,0,0,0,2,4.5,37.4,1,Normal
3,1,1,0,0,0,2,4.8,34.6,1,Normal
3,1,1,1,1,1,2,69.7,312.0,0,Attack
3,1,1,0,0,0,2,2.4,44.4,1,Normal
2,0,1,0,0,0,0,75.1,280.9,0,Suspicious
1,0,1,0,1,0,1,3.2,72.8,1,Suspicious
2,1,0,1,0,0,1,1.7,52.8,1,Suspicious
1,0,1,0,0,0,2,8.5,92.0,1,Normal
0,0,0,0,0,0,0,2.9,59.0,1,Normal
0,0,0,0,0,0,1,2.7,40.2,1,Normal
2,1,1,0,0,0,0,0.3,74.2,1,Suspicious
1,0,0,1,0,0,2,0.6,54.8,1,Normal
2,1,1,0,0,1,1,5.0,53.3,1,Suspicious
1,1,0,0,1,0,2,35.8,499.3,1,Suspicious
4,1,1,1,0,0,2,0.4,46.5,1,Suspicious
4,1,1,1,0,0,0,29.5,183.5,1,Attack
3,1,0,1,1,1,0,7.5,44.1,1,Attack
2,1,1,0,0,0,2,4.7,74.3,1,Normal
1,0,1,0,0,1,2,6.2,34.7,1,Normal
3,1,1,1,0,0,2,56.9,247.2,0,Attack
3,1,1,0,1,0,1,14.1,139.0,1,Attack
3,1,1,1,0,0,0,13.2,80.9,1,Attack
3,0,1,1,0,0,0,5.2,35.4,1,Suspicious
3,1,1,1,0,0,2,3.1,72.5,1,Suspicious
2,1,0,1,1,0,1,7.5,52.0,1,Attack
